poetry_ground_truth,text,poetry_generated_Seq2Seq_with_Att
مریم بکر معنی را منم روح القدس / از ذکر تو را منم فرمان روا,همانطورکه خداوند حضرت مریم را که دست نخورده بود بارور نمود من نیز میتوانم چیزهای نو ودست تازهای را در عالم علم بارور کنم و اگر جبريیل برای یادکرد شرافتها و لذتهای دنیا تجسم نمود من بر این مطلب فرمانروايی میکنم,تا که که در تو <sep> تا که که در تو <sep> تا که که در تو <sep> تا که که در تو <sep> تا 
بی حکمت سازم و بی ترس گویم کالقتال / خوان فکرت سازم و بی بخل گویم کالصلا,من زره علم و دانش میپوشم و در میدان علم و ادب بدون هیچ ترس و وحشتی قرار میطلبم. من زره دانش خود را میگسترانم و بدون هیچ گونه ترس و ليیمی دیگران را تشویق به استفاده از ان مینمایم,تا که که در تو <sep> تا که که در تو <sep> تا که که در تو <sep> تا که که در تو <sep> تا 
بی حکمت پوشم و بی ترس گویم تو / خوان فکرت سازم و بی بخل گویم کالصلا,من زره علم و دانش میپوشم و در میدان علم و ادب بدون هیچ ترس و نگرانی قرار میطلبم. من تمام زندگی خود را برمیدارم و بدون هیچ گونه خساست و ليیمی دیگران را دعوت به استفاده از ان مینمایم,تا که که در تو <sep> تا که که در تو <sep> تا که که در تو <sep> تا که که در تو <sep> تا 
روح جان من حر روحست از صفت / خاطر آبستن من نور عقل است از صفا,نکتهها و مطالب فکر من حکم دعايی برای ارامش روح دارند و قلب را ارامش میدهند و فکر بارور من به جای محبت و محبت حکم نوری دارد که در قلب است و روح را هدایت میکند,تا که که در تو را <end> 
نکته دوشیزه من حر روح از صفت / جسم آبستن من چون عقل است از صفا,روح و حواشی فکر من حکم دعايی برای ارامش روح دارند و قلب را ارامش میدهند و فکر بارور من به خاطر پاکی و پاکدامنی حکم ارامشی دارد که برای قلب است و عقل را هدایت میکند,تا که که در تو را <end> 
عقد سخن را از من ستاند واسطه / قلب هفت شعر از من پذیرد کیمیا,شعر من به خاطر معنا و معنی مانند ، پیوند شعر کسانی است که خود را جادوگران شعر مینامند و شعر من دیگران از شعر من کیمیا میپذیرد و محبوب میشوند و رواج پیدا میکنند,تا که که در تو را <end> 
عقد هر سحر از من ستاند کیمیا / قلب هفت شعر از من پذیرد کیمیا,شعر من به خاطر وزن و معنی مانند نوعی پیوند میان شاعرانی است که انها را جادوگران من مینامند و شعر شاعران دیگران از شعر من کیمیا میپذیرد و مشهور میشوند و رواج پیدا میکنند,تا که که در تو را <end> 
هرکجا نعلی بیندازد بر طبع من / آسمان زو تیغ او سازد از دست قضا,طبع و سرشت من مانند اسبی است که از هر کجا عبور کند جای پای او در همه نقش میافتد و ذات من مانند جای پای اسب در همه مکانها ظاهر میشود. و او از دست من برای قضا و قدر شمشیری میکند تا با ان به دیگران حمله کند,تا که که در تو را <end> 
هرکجا دود بیندازد اندر طبع من / آسمان زو تیغ بران سازد از بیم قضا,ذات و سرشت من مانند اسبی است که از هر جایی عبور کند جای پای او در زمین نقش میافتد و طبع من مانند جای پای اسب در همه مکانها ظاهر میشود. و من از شعر من برای قضا و قدر شمشیری میسازد تا با ان به دیگران کمک کند,تا که که در تو را <end> 
پیشکار حر بر من نبینی که رس / تا همه قناعت شد بدین فرمانروا,حر طمع در نظر من بی معنی است و نباید بر من تسط داشته باشد زیرا در نظر من عشق بسیار ارزشمندتر است و من بسیار قانعی هستم,تا که که در تو را <end> 
پیشکار حر بر من کرد تو رس / تا شهنشاه قناعت شد مرا تباه,حر خداوند در نظر من بی تاثیر است و نباید بر من تسط داشته باشد زیرا در نظر من خداوند بسیار ارزشمندتر است و من بسیار قانعی هستم,تا که که در تو را <end> 
من زمین چون سایه و آیات من در اوست / آفتاب آسا رود منزل به مزار من,من مانند سایه درختان سرگردان هستم و در شروان ماندهام اما اشعار و تصاویر در اطراف زمین مانند خورشید طلوع میکند و با عین اینکه من تاکنون زندگی کردهام اما اثار من در تمان جهان بینظیر است,تا که که در تو <sep> تا که که در تو <sep> تا که که در تو <sep> تا که که در تو <sep> تا 
من زمین چون سایه و قدم من از خودم / که آسا رود منزل به منزل جابجا,من مانند ستارهای از دور هستم و در شروان ماندهام اما اشعار و نشانههای در اطراف زمین مانند خورشید حرکت میکند و با عین اینکه من تاکنون مسافرت کردهام اما شعر من در تمان جهان نمایان است,تا که که در تو <sep> تا که که در تو <sep> تا که که در تو <sep> تا که که در تو <sep> تا 
ترش و خشک است قدح و طبع من با من عصر / از عنب میپخته سازند وز حصرم توتیا,نکوهش و سرزنش من با مردمان روزگار ترش است و ستایش و تمجید من از مردمان روزگار است همانطور که از انگور پخته پخته درست میکنند واز انجیر و انار نارس و چشم درد درست میکنند,تا که که در تو <sep> تا که که در تو <sep> تا که که در تو <sep> تا که که در تو <sep> تا 
